timestamp,channel,bufferSize,G,E,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100
841913280989579,0,1024,1.3159424805290173e-05,1.7317046120608629e-10,26.06248018580655,26.011249467572696,25.857759275050363,25.602614696416087,25.246821553922072,24.791782427898433,24.239291112437538,23.59152552473725,22.851039096208229,22.020750679467358,21.10393301122194,20.104199776770137,19.025491327385687,17.87205910719149,16.648448851236996,15.359482621366164,14.010239751057931,12.606036774747716,11.152406421152758,9.6550757538308627,8.1199435455730065,6.5530569762598976,4.9605877464860306,3.3488077015595494,1.7240640624180443,0.092754361546369998,-1.5386988168586839,-3.1638731924696057,-4.7763721397806354,-6.3698499340893004,-7.9380367925944624,-9.4747636115256721,-10.97398630143744,-12.429809624411087,-13.836510438895582,-15.188560260283483,-16.480647048044833,-17.707696133324401,-18.864890204329214,-19.947688270584486,-20.951843531197504,-21.873420076627681,-22.708808358101646,-23.454739363704462,-24.108297445325306,-24.666931745987092,-25.12846618265494,-25.491107945349782,-25.753454479285427,-25.914498922766406,-25.973633979711362,-25.930654211877421,-25.785756742126054,-25.539540366372567,-25.193003078167532,-24.747538016149399,-24.204927850855103,-23.567337633556082,-22.837306135875263,-22.017735714914224,-21.111880744453092,-20.123334658455452,-19.056015658596529,-17.9141511428104,-16.702260916904415,-15.425139256087945,-14.087835887801775,-12.6956359714844,-11.254039154857679,-9.7687377899514978,-8.2455943953828577,-6.6906184543634346,-5.1099426405082591,-3.5097985657523791,-1.8964921465396098,-0.27637868592466819,1.3441622296829958,2.95875191970921,4.5610377848136689,6.1447183688668865,7.7035682083657697,9.231462371031256,10.722400586605035,12.170530874519685,13.570172575151359,14.91583869376886,16.202257469056626,17.424393081202179,18.577465417985984,19.656968821083669,20.658689738865803,21.578723216351662,22.413488157611408,23.159741300808108,23.814589851204545,24.375502722798696,24.840320344796535,25.207262994836871,25.474937626740942,25.642343166542066,25.70887425663582
841913304262684,0,1024,1.6007695313251722e-05,2.5624630924190119e-10,26.062480317638844,26.011249599152343,25.857759405873281,25.602614825981068,25.246821681733014,24.79178255346639,24.239291235283041,23.591525644391883,22.851039212216882,22.020750791390373,21.103933118636817,20.104199879273761,19.025491424596069,17.872059198749294,16.648448936807874,15.359482700641724,14.010239823757729,12.606036840620437,11.152406479977785,9.6550758054192478,8.1199435897686012,6.5530570129403349,4.9605877755634786,3.3488077229813906,1.7240640761672457,0.09275436764189765,-1.5386988183617429,-3.1638732014800657,-4.7763721561713988,-6.3698499576976984,-7.9380368232228626,-9.4747636489420817,-10.973986345376476,-12.429809674574992,-13.836510494955583,-15.188560321880948,-16.480647114793033,-17.707696204810027,-18.864890280114604,-19.947688350209198,-20.951843614180838,-21.873420162470723,-22.70880844628962,-23.454739453709564,-24.108297536608902,-24.66693183800275,-25.128466274850886,-25.491108037171969,-25.753454570180299,-25.914499012183661,-25.973634067107273,-25.930654296717215,-25.78575682388739,-25.539540444548056,-25.193003152267728,-24.747538085705493,-24.204927915421802,-23.567337692714169,-22.837306189234098,-22.017735762114224,-21.111880785168189,-20.12333469239492,-19.056015685507308,-17.914151162478717,-16.702260929157458,-15.42513926079541,-14.08783588487721,-12.695635960886039,-11.25403913658943,-9.7687377640635145,-8.2455943619718681,-6.690618413572901,-5.1099425925282747,-3.5097985108192749,-1.8964920849353744,-0.27637861797605912,1.3441623036055641,2.9587519991930029,4.5610378694052685,6.1447184580740171,7.7035683016594003,9.231462467847928,10.722400686349276,12.170530976566948,13.570172678850872,14.915838798446664,16.202257574019029,17.424393185739124,18.577465521374801,19.656968922592608,20.658689837758129,21.578723311889359,22.413488249059267,23.159741387438284,23.814589932299899,24.375502797657425,24.840320412736212,25.207263055198609,25.474937678893362,25.642343209885244,25.708874290605387
841913327419959,0,1024,8.1206849545114108e-06,6.5945524130427994e-11,26.062480251136158,26.011249532772837,25.857759339862806,25.602614760584213,25.246821617192541,24.791782490022179,24.239291173171512,23.59152558384547,22.851039153463134,22.020750734651642,21.103933064129624,20.104199827208113,19.025491375175374,17.872059152169683,16.648448893257708,15.359482660301692,14.010239786800067,12.606036807208985,11.152406450267394,9.6550757795559576,8.1199435678891092,6.5530569951720503,4.9605877620242067,3.3488077137792476,1.7240640714005808,0.092754367399137949,-1.53869881400221,-3.163873192449961,-4.7763721424126757,-6.3698499391626084,-7.9380367998740677,-9.474763620752757,-10.973986312330412,-12.429809636666642,-13.836510452190215,-15.188560274274932,-16.480647062373652,-17.707696147615916,-18.864890218195622,-19.94768828362691,-20.951843543008263,-21.873420086793026,-22.708808366203904,-23.454739369325051,-24.108297448047367,-24.666931745398301,-25.128466178350681,-25.491107936935979,-25.753454466381605,-25.914498905008532,-25.973633956755258,-25.930654183401675,-25.785756707834889,-25.539540325999035,-25.193003031476128,-24.747537962938907,-24.204927790961371,-23.567337566854583,-22.837306062283293,-22.017735634393208,-21.111880657010808,-20.123334564147616,-19.056015557528326,-17.914151035138335,-16.702260802836808,-15.425139135885981,-14.087835761780473,-12.6956358400122,-11.254039018356886,-9.7687376488978455,-8.2455942503046877,-6.6906183058408741,-5.1099424891717273,-3.509798412281075,-1.8964919916594423,-0.27637853040595761,1.3441623850281916,2.9587520740300484,4.5610379372238317,6.1447185184481965,7.703568354172039,9.231462512092536,10.722400721932074,12.170531003108616,13.570172695988591,14.915838805836275,16.202257571336968,17.42439317268455,18.577465497671643,19.656968887991429,20.658689792038381,21.578723254861448,22.413488180566134,23.159741307357407,23.814589840545473,24.375502694181719,24.840320297531409,25.20726292829815,25.474937540373613,25.642343059867002,25.708874129254269
841913350663668,0,1024,nan,-1.2869472618846139e-10,26.062480356298636,26.01124963774387,25.857759444260367,25.602614864028386,25.246821719307047,24.791782590436362,24.239291271521143,23.591525679774627,22.851039246626137,22.020750824713918,21.103933150769507,20.104199910118361,19.025491454064412,17.872059226763351,16.648448963300297,15.359482725557198,14.010239847053718,12.606036862267999,11.152406499962359,9.6550758237415852,8.119943606445208,6.5530570280042699,4.960587789064717,3.3488077349872643,1.7240640867627961,0.092754376929999272,-1.5386988102603094,-3.1638731944266456,-4.7763721500097152,-6.3698499522540963,-7.9380368183068537,-9.4747636443469307,-10.973986340880066,-12.42980966994047,-13.836510489932634,-15.188560316206994,-16.480647108194479,-17.707696197003834,-18.864890270809589,-19.947688339108488,-20.95184360098273,-21.873420146871755,-22.708808427985915,-23.45473943239908,-24.108297511994035,-24.666931809792242,-25.128466242762837,-25.491108000935625,-25.753454529538946,-25.914498966897035,-25.973634016953987,-25.930654241497489,-25.785756763425059,-25.539540378693598,-25.19300308090012,-24.747538008734701,-24.204927832791043,-23.567337604401718,-22.837306095255411,-22.017735662523769,-21.111880680060821,-20.123334581907574,-19.056015569820129,-17.914151041816165,-16.702260803788946,-15.42513913103606,-14.087835751088102,-12.695635823474104,-11.254038996007493,-9.7687376208097092,-8.2455942165888594,-6.6906182666467098,-5.1099424446871113,-3.5097983627317366,-1.8964919373085354,-0.27637847155322576,1.3441624480474035,2.9587521408460344,4.5610380074339156,6.1447185916184335,7.7035684298389944,9.2314625897653464,10.722400801094629,12.170531083222041,13.570172776493855,14.915838886156733,16.202257650881574,17.42439325085051,18.577465573847881,19.656968961561766,20.658689862384925,21.578723321367832,22.413488242621245,23.159741364358975,23.814589891903601,24.375502739322119,24.840320335899673,25.207262959362794,25.474937563629762,25.64234307483979,25.708874135502384
841913373943385,0,1024,3.8714184126750838e-07,1.4987880525999666e-13,26.062480310789343,26.011249592326326,25.857759399117963,25.602614819343255,25.246821675260108,24.791782547205951,24.239291229283136,23.591525638702009,22.85103920688773,22.0207507864747,21.103933114190006,20.104199875354428,19.025491421266761,17.872059196077132,16.648448934865449,15.359482699507527,14.010239823517209,12.606036841366501,11.1524064818115,9.6550758084505848,8.119943594116938,6.5530570187349833,4.9605877829441782,3.348807732098634,1.7240640871825579,0.092754380727968308,-1.53869880302103,-3.1638731836897316,-4.7763721357255946,-6.3698499343800972,-7.938036796807193,-9.4747636191928262,-10.973986312049691,-12.429809637419337,-13.836510453713474,-15.188560276289968,-16.48064706458722,-17.707696149721823,-18.864890219876369,-19.94768828455549,-20.951843542850003,-21.873420085207805,-22.70880836284811,-23.454739363854245,-24.1082974401181,-24.666931734671202,-25.12846616449227,-25.491107919621761,-25.753454445298821,-25.914498879858261,-25.973633927255563,-25.930654149289904,-25.785756668870686,-25.539540281966602,-25.193002982187007,-24.747537908234243,-24.204927730714783,-23.567337500973675,-22.837305990712238,-22.017735557114978,-21.111880574048424,-20.123334475566214,-19.056015463436562,-17.914150935689612,-16.70226069823028,-15.425139026367487,-14.087835647642741,-12.695635721595576,-11.254038896049071,-9.7687375231336109,-8.2455941215654587,-6.6906181746537436,-5.1099423561084976,-3.5097982779565702,-1.8964918567298936,-0.27637839556690375,1.3441625190442534,2.958752206456349,4.5610380672622348,6.1447186452725102,7.7035684769314514,9.2314626299154057,10.722400833930001,12.170531108380665,13.570172793625819,14.915838894926351,16.202257650969063,17.424393241954423,18.577465555686775,19.656968933876346,20.658689824939984,21.578723273954385,22.413488185058338,23.159741296495799,23.814589813621147,24.375502650535292,24.840320236558508,25.207262849454811,25.474937443180931,25.642342943916287,25.708873994211746
841913397057708,0,1024,nan,-1.0937782425128719e-10,26.062480267426768,26.011249549052444,25.85775935610943,25.602614776776424,25.246821633309217,24.791782506043393,24.239291189078717,23.591525599622194,22.851039169095642,22.020750750129498,21.103933079446502,20.10419984236292,19.025491390172441,17.87205916702025,16.648448907980494,15.359482674923646,14.010239801357717,12.606036821748816,11.15240646484702,9.6550757942446293,8.1199435827686361,6.5530570103372519,4.9605877775836023,3.3488077298555159,1.7240640881308216,0.092754384935177514,-1.5386987954937241,-3.1638731727875928,-4.7763721214003976,-6.3698499165901206,-7.93803677551728,-9.4747635943744459,-10.973986283681077,-12.429809605485541,-13.836510418206341,-15.188560237208611,-16.480647021937909,-17.707696103518259,-18.864890170139706,-19.947688231314629,-20.951843486142188,-21.873420025078303,-22.708808299350871,-23.454739297051919,-24.108297370082479,-24.666931661483481,-25.128466088243396,-25.491107840412795,-25.753454363240881,-25.914498795073428,-25.973633839876758,-25.930654059461148,-25.78575657674773,-25.539540187716863,-25.193002885989706,-24.747537810281241,-24.204927631209646,-23.567337400133137,-22.837305888765005,-22.017735454302507,-21.11188047062479,-20.123334371797924,-19.056015359602426,-17.914150832080285,-16.702260595148456,-15.425138924127056,-14.087835546568732,-12.69563562202328,-11.254038798323682,-9.7687374276093824,-8.2455940286049909,-6.6906180846269585,-5.1099422693918317,-3.5097981949318418,-1.8964917777831363,-0.27637832108713595,1.3441625886663648,2.9587522708298915,4.5610381259975918,6.144718697982837,7.7035685232344306,9.2314626694349116,10.722400866297901,12.170531133238567,13.570172810627088,14.915838903737972,16.202257651273637,17.424393233452093,18.577465538097041,19.656968906940541,20.658689788422759,21.578723227646169,22.413488128777111,23.159741230088592,23.8145897369666,24.375502563545037,24.840320139179081,25.207262741669286,25.47493732501032,25.642342815421237,25.708873855493799
841913420312928,0,1024,2.5205506210772339e-05,6.353175433412829e-10,26.062480177143925,26.011249458952989,25.857759266559395,25.602614688139617,25.246821545945952,24.791782420309509,24.239291105323801,23.591525518188597,22.851039090317414,22.02075067433109,21.103933006941912,20.104199773454479,19.025491325150277,17.872059106160936,16.648448851546956,15.359482623163837,14.01023975450415,12.606036780018057,11.152406428439161,9.6550757633428255,8.1199435575385621,6.5530569909270397,4.9605877641234173,3.3488077224573503,1.7240640868883612,0.092754389923687952,-1.5386987842174789,-3.1638731551853425,-4.7763720974523265,-6.369849886294813,-7.9380367388915651,-9.4747635514533357,-10.973986234517524,-12.429809550150219,-13.836510356787539,-15.188560169811696,-16.480646948685319,-17.707696024549069,-18.864890085609407,-19.947688141394757,-20.951843391019686,-21.87341992495567,-22.708808194445346,-23.454739187595273,-24.108297256320789,-24.666931543676309,-25.128465966663693,-25.491107715346416,-25.753454234985963,-25.914498663940172,-25.973633706186757,-25.930653923547023,-25.785756438952717,-25.539540048393878,-25.193002745501513,-24.747537668999247,-24.204927489513707,-23.567337258410543,-22.837305747410564,-22.017735313717338,-21.111880331215708,-20.123334233976809,-19.056015223785497,-17.91415069868733,-16.702260464601945,-15.425138796851305,-14.087835422988931,-12.695635502564787,-11.254038683410771,-9.7687373176643977,-8.2455939240471299,-6.6906179858713921,-5.1099421768482909,-3.5097981090035519,-1.8964916988655847,-0.27637824956677021,1.3441626524134551,2.9587523264393143,4.5610381731180256,6.1447187362774587,7.7035685523823654,9.2314626891326714,10.72240087626083,12.170531133202335,13.570172800349326,14.915838882999539,16.202257619880182,17.424393191235534,18.57746548491718,19.656968842686165,20.658689713013501,21.578723141033109,22.413488030944766,23.15974112105604,23.81458961678824,24.375502432311922,24.840319997020174,25.20726258875186,25.474937161541259,25.642342641647311,25.708873671702499
841913443594804,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841913466766040,0,1024,4.8261932588883618e-06,2.3292141372139468e-11,26.062480421238362,26.011249702566996,25.857759508734311,25.602614927922314,25.246821782393425,24.791782652491904,24.239291332328975,23.591525739125576,22.851039304320313,22.020750880562687,21.103933204597279,20.104199961764525,19.02549150338497,17.872059273632683,16.64844900761323,15.359482767230849,14.010239886028719,12.606036898510689,11.152406533465978,9.6550758545278068,8.1199436345654377,6.5530570535406127,4.9605878121311049,3.3488077557301184,1.7240641053615762,0.092754393597595755,-1.5386987952775291,-3.16387318084896,-4.7763721375244543,-6.3698499405163131,-7.9380368069402438,-9.4747636329451463,-10.973986329007918,-12.429809657136218,-13.836510475709542,-15.188560300056043,-16.480647089586782,-17.707696175393629,-18.864890245637426,-19.94768830980442,-20.951843566970386,-21.873420107571622,-22.708808382820042,-23.454739380794866,-24.108297453388872,-24.666931743638049,-25.128466168530608,-25.491107918120566,-25.753454437664875,-25.914498865521651,-25.973633905673232,-25.930654119951019,-25.785756631300753,-25.53954023573203,-25.193002926899325,-24.747537843554806,-24.204927656357988,-23.567337416711712,-22.83730589637841,-22.017735452606821,-21.111880459331328,-20.123334350676032,-19.056015328482218,-17.914150790855093,-16.702260543776649,-15.425138862634189,-14.087835475048648,-12.69563554063947,-11.254038707309798,-9.7687373272697684,-8.2455939193145529,-6.6906179668307857,-5.1099421436043553,-3.5097980617355975,-1.8964916378271459,-0.276378175084877,1.3441627399394218,2.9587524265391125,4.5610382852524101,6.1447188598404141,7.7035686867035915,9.231462833480542,10.72240102984566,12.170531295179858,13.570172969824444,14.915839059030665,16.202257801483547,17.424393377389855,18.577465674568565,19.65696903475299,20.658689906392055,21.57872333460292,22.413488223574024,23.159741311607352,23.814589804124477,24.375502615302349,24.840320174545635,25.207262759711263,25.474937324857205,25.642342796271883,25.708873816622997
841913489978279,0,1024,3.6545137164674975e-06,1.3355470503849082e-11,26.062480251605393,26.011249533267858,25.8577593404355,25.602614761286539,25.246821618076737,24.791782491142055,24.239291174582139,23.591525585604909,22.851039155632989,22.020750737298197,21.103933067325219,20.104199831032584,19.025491379717202,17.872059157527755,16.648448899542746,15.359482667637687,14.010239795326012,12.606036817080163,11.152406461657035,9.6550757926564295,8.1199435829131641,6.5530570123539951,4.960587781620867,3.3488077360707527,1.7240640966908383,0.092754396016275262,-1.5386987817057518,-3.1638731560975812,-4.7763721016040259,-6.3698498934743641,-7.9380367488608625,-9.4747635639485601,-10.973986249250212,-12.429809566808389,-13.83651037503714,-15.188560189298023,-16.480646969034989,-17.707696045371506,-18.864890106499381,-19.947688161934323,-20.951843410780523,-21.873419943501727,-22.708808211335388,-23.454739202385667,-24.108297268568251,-24.66693155294108,-25.128465972512302,-25.491107717354716,-25.753454232742602,-25.914498657049357,-25.973633694271477,-25.930653906252463,-25.78575641594874,-25.539540019378737,-25.1930027102044,-24.747537627183089,-24.204927440978565,-23.567337202995351,-22.837305684996462,-22.017735244229261,-21.111880254625063,-20.12333415030314,-19.056015133098267,-17.914150601107369,-16.702260360302496,-15.425138686059336,-14.087835305985594,-12.695635379685635,-11.254038555046064,-9.7687371842586934,-8.2455937860988691,-6.6906178439318316,-5.1099420315203705,-3.5097979609402814,-1.8964915487682117,-0.27637809818248515,1.3441628042940594,2.9587524779851568,4.5610383234607115,6.1447188845148579,7.7035686975823863,9.2314628303373905,10.722401012490876,12.170531263461655,13.570172923629768,14.915838998286253,16.202257726156837,17.424393287489828,18.577465570146341,19.656968915902777,20.658689773251396,21.578723187353447,22.413488062441505,23.159741136862419,23.814589616082515,24.375502414323339,24.840319961034524,25.207262534117607,25.474937087674576,25.642342548037831,25.708873557918395
841913513323596,0,1024,nan,-3.2504927122891589e-09,26.062480354426786,26.011249635901496,25.857759442506477,25.602614862422133,25.246821717908237,24.791782589305452,24.239291270720429,23.591525679369038,22.851039246683658,22.020750825307204,21.103933151977081,20.104199912025859,19.025491456765799,17.87205923036251,16.648448967912699,15.359482731311102,14.01023985409182,12.606036870749003,11.152406510062271,9.6550758356549107,8.1199436203864348,6.5530570442087273,4.960587807789647,3.3488077565125773,1.724064111391534,0.092754404988784137,-1.5386987784212189,-3.1638731584335029,-4.7763721094657052,-6.3698499067400434,-7.9380367673822292,-9.4747635875512302,-10.973986277734259,-12.429809599949165,-13.836510412586325,-15.188560230984585,-16.480647014566159,-17.707696094434446,-18.864890158762229,-19.947688217048025,-20.951843468380378,-21.873420003208853,-22.708808272759356,-23.454739265125614,-24.108297332215201,-24.666931617080138,-25.128466036724749,-25.491107781220265,-25.753454295841333,-25.914498718964541,-25.973633754591379,-25.930653964572944,-25.785756471875569,-25.539540072529846,-25.193002760211744,-24.747537673695568,-24.204927483663564,-23.56733724154142,-22.837305719114845,-22.017735273656033,-21.111880279122968,-20.123334169663444,-19.056015147142023,-17.914150609687049,-16.70226036330353,-15.425138683400958,-14.087835297621863,-12.695635365606467,-11.254038535277731,-9.7687371588643082,-8.2455937551786693,-6.6906178076232301,-5.1099419899978784,-3.5097979144151741,-1.8964914974879155,-0.27637804242991248,1.3441628642014913,2.9587525416966609,4.561038390593505,6.1447189546557182,7.7035687702893654,9.2314629051417949,10.722401088899421,12.170531340958597,13.570173001679647,14.915839076336272,16.202257803639743,17.42439336382666,18.577465644749743,19.65696898817999,20.658689842607259,21.578723253193875,22.413488124177011,23.159741193911408,23.814589667874486,24.375502460302794,24.840320000663905,25.207262566881045,25.474937113081349,25.642342565625331,25.708873567255498
841913536494710,0,1024,3.6931541465451925e-05,1.3639387550143951e-09,26.062480268084574,26.011249549729019,25.857759356842319,25.602614777603122,25.246821634267906,24.791782507173334,24.23929119042058,23.591525601218933,22.851039170993634,22.020750752378735,21.103933082102518,20.104199845487241,19.025491393834198,17.872059171296996,16.648448912959918,15.359482680704613,14.010239808051312,12.606036829479949,11.152406473755351,9.6550758044857741,8.1199435945151439,6.5530570237794814,4.9605877929306095,3.3488077473355187,1.7240641079918162,0.092754407445109918,-1.5386987700468313,-3.1638731440957915,-4.7763720891361494,-6.3698498804069015,-7.9380367350504297,-9.4747635492422724,-10.973986233486213,-12.429809549816563,-13.83651035663968,-15.188560169310591,-16.480646947267438,-17.707696021629147,-18.864890080584136,-19.947688133645762,-20.951843379917737,-21.873419909864527,-22.708808174725981,-23.454739162610263,-24.108297225438772,-24.66693150627686,-25.128465922142244,-25.491107663118861,-25.753454174494085,-25.914498594656433,-25.973633627619382,-25.930653835245383,-25.785756340511671,-25.539539939459331,-25.193002625774767,-24.747537538241549,-24.204927347551177,-23.567337105137973,-22.837305582795516,-22.017735137803516,-21.111880144126825,-20.123334035919104,-19.056015015050512,-17.914150479654165,-16.702260235738699,-15.425138558716744,-14.087835176233048,-12.695635247929006,-11.254038421727778,-9.7687370498573767,-8.2455936511283756,-6.6906177089402892,-5.1099418970888655,-3.5097978276813957,-1.8964914173240865,-0.27637796922291347,1.3441629300739677,2.9587525998674749,4.5610384407074775,6.144718996371072,7.7035688032791931,9.231462929095537,10.722401103524311,12.170531345981352,13.570172996847718,14.915839061419637,16.202257778432269,17.424393328147719,18.57746559844546,19.656968931124901,20.658689774705731,21.578723174381501,22.413488034421686,23.159741093214841,23.814589556273365,24.375502337869708,24.840319867508601,25.207262423151203,25.474936958963522,25.642342401345541,25.708873393079912
841913559656956,0,1024,4.5045929423692116e-06,2.0291357576442514e-11,26.062480350473646,26.011249631957313,25.85775943858933,25.602614858550126,25.246821714099756,24.791782585579387,24.239291267096583,23.59152567586797,22.85103924332773,22.020750822120306,21.103933148985487,20.104199909258416,19.025491454254507,17.872059228143144,16.648448966024986,15.35948272979949,14.010239853005855,12.606036870143658,11.152406509998571,9.6550758362003606,8.1199436216152172,6.5530570462022348,4.9605878106365777,3.348807760309191,1.7240641162418731,0.092754411004679696,-1.5386987711201485,-3.1638731497199415,-4.7763720992048055,-6.3698498947897395,-7.9380367535935887,-9.4747635717689072,-10.973986259797073,-12.429809579690961,-13.836510389836402,-15.18856020556882,-16.480646986308049,-17.707696063156078,-18.864890124285431,-19.947688179195691,-20.951843426977934,-21.873419958085716,-22.708808223750033,-23.454739212071729,-24.108297274967214,-24.666931555498728,-25.128465970682626,-25.491107710604041,-25.753454220553436,-25.914498638924574,-25.973633669738248,-25.9306538748666,-25.785756377298565,-25.539539973089159,-25.193002655940667,-24.747537564654703,-24.204927369942599,-23.567337123260561,-22.837305596425967,-22.017735146743856,-21.111880148205934,-20.12333403499472,-19.056015009009993,-17.914150468416011,-16.702260219253777,-15.425138536968936,-14.087835149240139,-12.695635215743319,-11.254038384436633,-9.7687370075832352,-8.2455936040288478,-6.6906176572081204,-5.1099418409515502,-3.5097977674005878,-1.8964913531949776,-0.27637790157320136,1.3441630008851602,2.95875267345094,4.561038516645441,6.1447190742188429,7.7035688825671516,9.2314630093311063,10.722401184194272,12.170531426554147,13.570173076776033,14.915839140143174,16.202257855380431,17.424393402742549,18.577465670104949,19.65696899926564,20.658689838746561,21.57872323374658,22.413488088543858,23.159741141538834,23.814589598259339,24.375502372996586,24.840319895277496,25.207262443088311,25.474936970623631,25.642342404315375,25.70887338698083
841913582894267,0,1024,1.3868009028643456e-05,1.9232167441853639e-10,26.062480234451787,26.01124951617015,25.857759323505132,25.602614744634664,25.246821601814119,24.791782475378398,24.239291159427225,23.591525571167747,22.851039142022653,22.020750724624225,21.103933055697837,20.104199820563316,19.025491370519703,17.872059149717959,16.648448893240079,15.359482662965462,14.010239792412218,12.606036816058223,11.15240646266651,9.6550757958435156,8.1199435884316635,6.5530570203656096,4.9605877922958435,3.3488077495881647,1.724064113239042,0.092754415793039863,-1.5386987584931748,-3.1638731292324898,-4.7763720708605142,-6.3698498586176067,-7.9380367096476956,-9.4747635201281355,-10.973986200564939,-12.429809512994852,-13.836510315827413,-15.188560124421057,-16.480646898218062,-17.707695968342325,-18.864890022987662,-19.94768807167387,-20.951843313511944,-21.87341983897424,-22.708808099309781,-23.454739082636966,-24.108297140888354,-24.66693141714147,-25.128465828427593,-25.491107564845112,-25.753454071697213,-25.914498487389228,-25.973633515952699,-25.930653719269227,-25.78575622033636,-25.539539815216614,-25.193002497618767,-24.747537406349984,-24.204927212125813,-23.567336966405769,-22.837305441009349,-22.017734993242701,-21.11187999709766,-20.123333886755347,-19.056014864113624,-17.91415032733315,-16.70226008245049,-15.425138404905713,-14.087835022370632,-12.695635094513351,-11.254038269282978,-9.7687368989323389,-8.2455935022959252,-6.6906175627957474,-5.1099417542486982,-3.5097976887813069,-1.8964912830173246,-0.27637784017806349,1.3441630531752333,2.9587527163328544,4.5610385498367503,6.1447190974588111,7.7035688956179049,9.2314630119787147,10.722401176249829,12.170531407854826,13.570173047186149,14.915839099555042,16.202257803715447,17.424393339952029,18.577465596171077,19.656968914202331,20.658689742599822,21.578723126595843,22.413487970502235,23.159741012753635,23.814589458912621,24.375502223305698,24.840319735495278,25.207262273503289,25.474936791560395,25.642342216134114,25.708873190077824
841913606117603,0,1024,6.1434127348972982e-05,3.7741520031298306e-09,26.062480292292278,26.011249573896613,25.857759380890009,25.602614801451715,25.246821657839678,24.791782530392489,24.239291213213903,23.591525623517065,22.851039192731093,22.020750773495738,21.10393310254517,20.104199865208795,19.025491412796164,17.872059189469866,16.648448930324303,15.359482697252078,14.010239823785543,12.60603684441738,11.152406487926228,9.6550758179347707,8.119943607302142,6.5530570359803688,4.9605878046374912,3.348807758657443,1.724064119054878,0.092754418392758997,-1.5386987590537911,-3.163873132879278,-4.776372077501053,-6.3698498681414586,-7.9380367219268582,-9.4747635350173542,-10.97398621790226,-12.4298095326025,-13.83651033751228,-15.188560147975904,-16.480646923422025,-17.707695994962339,-18.864890050779337,-19.947688100383239,-20.951843342876,-21.873419868722934,-22.708808129167444,-23.454739112323256,-24.108297170120608,-24.666931445635868,-25.128465855900746,-25.49110759101637,-25.753454096289587,-25.914498510131697,-25.973633536581829,-25.930653737530818,-25.785756235987197,-25.539539828026378,-25.193002507371297,-24.747537412845247,-24.204927215181481,-23.567336965858516,-22.837305436716509,-22.017734985083514,-21.111879984974443,-20.123333870594919,-19.056014843868091,-17.914150302981113,-16.702260053997552,-15.425138372385316,-14.087834985844689,-12.695635054072511,-11.254038225046745,-9.7687368510493826,-8.2455934509438613,-6.6906175081810453,-5.1099416966060129,-3.5097976283731467,-1.8964912201331616,-0.27637777513345313,1.3441631200397148,2.9587527846528903,4.5610386192256565,6.1447191675091686,7.7035689659032496,9.2314630820554289,10.722401245659077,12.170531476124863,13.570173113834436,14.915839164090682,16.202257865641819,17.424393398769258,18.577465651378564,19.656968965301854,20.658689789098212,21.578723168007578,22.413488006352701,23.159741042581761,23.814589482274155,24.375502239775681,24.840319744670964,25.207262275007434,25.474936785043294,25.642342201276943,25.708873166594916
